age,gender_0,gender_1,race_0,race_1,race_2,race_3,race_4,eye_distance,mouth_width,face_width,face_height,face_aspect_ratio,eye_to_face_ratio,mouth_to_face_ratio
60,1,0,1,0,0,0,0,74.85198974609375,64.15310668945312,158.02877807617188,191.0148468017578,1.2087345680144803,0.4736604981531537,0.4059583796726601
28,0,1,1,0,0,0,0,69.4471664428711,64.49261474609375,147.90151977539062,189.9058380126953,1.284001937918516,0.4695500529564296,0.4360510618419263
1,1,0,0,0,0,1,0,84.2521743774414,65.94280242919922,190.22361755371097,200.73353576660156,1.055250332992553,0.4429112192320295,0.3466593858177458
41,1,0,0,0,1,0,0,92.9598159790039,82.02574157714844,174.8876953125,203.3444366455078,1.1627143709690928,0.5315400595387665,0.4690195123823882
64,1,0,1,0,0,0,0,74.46411895751953,58.3341064453125,174.3135223388672,191.33351135253903,1.097640095761388,0.4271849823145708,0.3346504944803446
87,1,0,1,0,0,0,0,85.04762268066406,65.97312927246094,194.02127075195312,198.8257598876953,1.0247626928589932,0.4383417465056878,0.3400303946921593
32,0,1,1,0,0,0,0,82.5295181274414,75.91302490234375,173.17083740234375,197.8188934326172,1.142333757808229,0.4765786166159893,0.4383707213124345
80,0,1,1,0,0,0,0,74.57679748535156,65.85662078857422,170.2578125,198.15576171875,1.1638570871380718,0.4380227631865737,0.3868052797199789
53,1,0,1,0,0,0,0,67.75653839111328,50.642547607421875,147.31581115722656,192.6029815673828,1.3074155452453258,0.4599407073745695,0.3437685826769288
36,1,0,1,0,0,0,0,81.24259948730469,74.55429077148438,165.391845703125,192.29209899902344,1.1626455837743286,0.4912128475374385,0.4507736790440552
29,1,0,1,0,0,0,0,78.07568359375,63.224796295166016,170.4410858154297,193.8271942138672,1.137209337094709,0.4580801819010822,0.3709480961863386
35,1,0,0,1,0,0,0,86.46422576904297,77.07427215576172,175.98390197753906,201.01300048828125,1.1422237956397665,0.4913189490484104,0.437962059538825
23,0,1,0,0,0,1,0,69.2044906616211,58.36245346069336,167.84645080566406,187.24801635742188,1.1155911576243058,0.4123083349659113,0.3477133605182189
35,1,0,0,1,0,0,0,63.205867767333984,48.53745651245117,149.34642028808594,175.2543487548828,1.1734753897470127,0.4232164898590221,0.3249991289970224
35,1,0,1,0,0,0,0,81.2520751953125,70.66985321044922,168.64443969726562,204.82275390625,1.214524204141733,0.4817951623022286,0.4190464466976141
86,0,1,1,0,0,0,0,77.79157257080078,61.82389450073242,171.464111328125,193.40565490722656,1.1279658081749409,0.4536901160729414,0.3605646337408891
9,1,0,1,0,0,0,0,84.80562591552734,71.71370697021484,170.2552947998047,195.16712951660156,1.1463204697750489,0.4981085963596395,0.4212127855086073
32,0,1,0,0,1,0,0,73.80304718017578,58.06540298461914,150.9861297607422,182.68650817871097,1.2099555665689443,0.4888068016388434,0.3845744180384753
28,1,0,0,0,0,1,0,82.9215316772461,69.89801788330078,182.8170166015625,202.4421234130859,1.1073483594489184,0.4535766594308233,0.382338685876484
1,0,1,0,0,1,0,0,85.04232788085938,70.2292251586914,188.41307067871097,195.2889709472656,1.036493754089278,0.4513610843160491,0.3727407281549427
14,1,0,1,0,0,0,0,83.39952850341797,71.87853240966797,180.9232482910156,193.19725036621097,1.0678409336065675,0.4609663450728541,0.3972874303807056
63,1,0,1,0,0,0,0,77.44255065917969,63.46418380737305,171.26412963867188,190.7480926513672,1.1137655798315853,0.4521819649132936,0.3705631993183158
38,1,0,0,1,0,0,0,75.77069854736328,64.31646728515625,160.8823699951172,193.6769256591797,1.2038418234705135,0.470969557134588,0.3997732460499448
35,1,0,0,1,0,0,0,74.47523498535156,67.17375946044922,157.90786743164062,196.12750244140625,1.2420375604547451,0.4716372666966222,0.4253984336121136
25,0,1,0,0,0,1,0,75.11737060546875,66.49375915527344,168.92218017578125,199.2783660888672,1.179705151102698,0.4446862485867826,0.393635454420963
61,1,0,1,0,0,0,0,78.51090240478516,65.72221374511719,162.35105895996094,192.69509887695312,1.1869038619851298,0.4835872516492026,0.4048154300079165
8,0,1,1,0,0,0,0,72.01402282714844,56.065555572509766,161.8993377685547,186.4054718017578,1.151366487170171,0.4448073958776596,0.3462988567171227
19,1,0,0,0,0,0,1,80.40348052978516,68.7642822265625,166.01576232910156,200.05795288085935,1.2050539664075643,0.4843123291534042,0.414203333839154
39,1,0,0,0,0,0,1,76.49977111816406,68.21784973144531,154.9465789794922,198.03564453125,1.278089815441881,0.4937170708898911,0.440266898312574
80,1,0,0,0,1,0,0,78.25379180908203,69.71968841552734,170.37234497070312,191.10980224609375,1.1217184471984385,0.4593104111030366,0.4092195152183659
25,1,0,0,0,0,1,0,74.16725158691406,59.411338806152344,164.6394500732422,194.589599609375,1.181913566419282,0.4504828675868372,0.360857247638536
23,1,0,0,0,0,1,0,59.91062927246094,52.22185897827149,143.4154815673828,187.9847869873047,1.3107705314156148,0.4177417153134358,0.3641298582798775
26,1,0,0,1,0,0,0,70.15894317626953,56.10359191894531,152.27003479003906,181.48133850097656,1.1918388194447855,0.4607534455023259,0.3684480140580844
52,1,0,1,0,0,0,0,75.28112030029297,59.85559844970703,162.92056274414062,201.34471130371097,1.2358459111138336,0.4620725526127636,0.3673913067910742
26,1,0,0,0,0,1,0,76.3509750366211,59.0637092590332,170.97496032714844,189.3837432861328,1.1076694676446217,0.4465623205323688,0.3454523934149128
1,1,0,0,0,1,0,0,83.50855255126953,62.9423713684082,193.53839111328125,188.5467071533203,0.97420830083764,0.4314831391896328,0.325219048305341
55,1,0,1,0,0,0,0,72.7826919555664,63.1911506652832,160.24456787109375,195.5272674560547,1.2201803159614344,0.454197561405734,0.3943419206329436
15,0,1,1,0,0,0,0,78.20826721191406,65.13081359863281,169.87103271484375,202.9026336669922,1.19445105162572,0.4603979028207793,0.3834133021841664
50,1,0,0,1,0,0,0,84.10862731933594,74.91372680664062,180.390380859375,205.3803253173828,1.138532577729236,0.46625893752563,0.4152867045889787
32,1,0,1,0,0,0,0,79.44116973876953,65.70355224609375,162.12423706054688,190.70220947265625,1.176272054877499,0.4900018108279606,0.4052666858290665
22,0,1,0,0,0,1,0,68.66051483154297,59.20865631103515,155.92393493652344,192.57127380371097,1.2350334403894223,0.440346216631171,0.3797278226408214
57,1,0,0,0,0,1,0,82.33302307128906,66.76960754394531,171.66372680664062,194.44386291503903,1.132702094566883,0.4796180567839338,0.3889558311823998
26,0,1,1,0,0,0,0,69.26477813720703,57.85786437988281,149.3650360107422,192.4901123046875,1.2887226987368303,0.4637281922673361,0.3873588218846727
1,0,1,0,0,0,1,0,84.41168975830078,68.50078582763672,193.7591857910156,186.93804931640625,0.9647958033743677,0.4356525829404825,0.3535356816657981
40,1,0,0,0,1,0,0,69.84056854248047,61.51755142211914,152.62344360351562,196.35369873046875,1.2865238399452927,0.4576005290767251,0.403067510270107
31,1,0,1,0,0,0,0,78.06338500976562,68.66317749023438,163.9420623779297,198.39447021484375,1.2101498989166806,0.4761644685779841,0.4188258735695763
65,1,0,1,0,0,0,0,81.11136627197266,72.91989135742188,170.3738250732422,196.0790557861328,1.150875468704422,0.4760788004677573,0.4279993791656333
24,1,0,0,0,1,0,0,76.36135864257812,57.95487594604492,167.64920043945312,192.8606719970703,1.150382295242275,0.4554829873474774,0.3456913352054754
26,0,1,0,0,1,0,0,74.42709350585938,58.23734664916992,169.2251739501953,187.2284240722656,1.1063863590849008,0.4398110031062164,0.3441411540005848
29,0,1,0,0,0,1,0,81.6152114868164,67.31523895263672,191.6581268310547,187.48284912109375,0.9782149717364116,0.4258374681850024,0.3512255914510457
40,0,1,1,0,0,0,0,83.26333618164062,69.32223510742188,180.06997680664062,192.8456573486328,1.0709484211002631,0.4623943294614232,0.3849738659202482
17,0,1,0,1,0,0,0,74.2484359741211,62.728981018066406,162.15402221679688,200.455810546875,1.236206218054026,0.4578883394878255,0.3868481346346065
1,0,1,0,0,0,1,0,73.99259185791016,54.41484069824219,173.57640075683594,181.1064453125,1.0433817300210813,0.4262825564724478,0.3134921594236316
37,0,1,0,1,0,0,0,75.73446655273438,64.43267822265625,162.99961853027344,204.15951538085935,1.2525152955676482,0.4646297165331613,0.3952934295406916
2,0,1,0,0,0,1,0,64.74381256103516,52.55525207519531,148.81497192382812,156.04083251953125,1.048556005503275,0.4350624921944996,0.3531583643485552
44,1,0,0,0,0,1,0,74.60478210449219,60.85541534423828,169.16891479492188,189.31361389160156,1.1190803825933415,0.4410076295336717,0.3597316647565622
21,0,1,0,0,1,0,0,82.87736511230469,69.91383361816406,168.5653076171875,204.3231658935547,1.2121305907000357,0.4916632389181736,0.4147581409630187
35,1,0,0,0,1,0,0,81.88567352294922,72.20609283447266,174.79440307617188,189.41734313964844,1.083657942165941,0.4684685097569462,0.4130915610782268
50,1,0,0,0,0,1,0,75.81053924560547,58.234130859375,170.3433074951172,194.40611267089844,1.141260643165984,0.4450455985644082,0.341863333028474
10,0,1,0,0,0,0,1,66.60834503173828,54.62619400024414,149.39686584472656,181.95506286621097,1.2179309240350684,0.4458483426350234,0.3656448459703236
38,1,0,1,0,0,0,0,87.78473663330078,75.85502624511719,176.60385131835938,203.0743408203125,1.1498862527875195,0.497071473685211,0.42952079288676
1,0,1,0,0,1,0,0,88.79617309570312,71.17288970947266,193.07467651367188,193.0109100341797,0.9996697315223124,0.4599058493795552,0.3686288175882704
26,0,1,0,0,0,1,0,67.68629455566406,62.42512130737305,146.2151336669922,192.9425811767578,1.3195801032209722,0.4629226322756775,0.4269402198102658
66,0,1,0,1,0,0,0,77.56295013427734,68.75906372070312,172.8889617919922,187.4349365234375,1.084134779807088,0.4486286997754988,0.3977064990616878
27,0,1,0,0,1,0,0,75.72213745117188,63.43500900268555,149.47935485839844,188.50848388671875,1.2611004647785145,0.5065725465761031,0.424373045112333
5,0,1,0,0,1,0,0,76.9996337890625,62.41557312011719,169.4615020751953,185.3846740722656,1.0939633592413496,0.4543783269128311,0.3683171242777104
28,1,0,0,1,0,0,0,71.83080291748047,62.828346252441406,160.71517944335938,190.1493225097656,1.183144760615345,0.4469447327020887,0.390929758284493
24,0,1,0,0,1,0,0,86.326904296875,70.91575622558594,172.8756866455078,195.72994995117188,1.1322005641691426,0.4993582728258,0.4102124341579798
31,0,1,0,1,0,0,0,78.44912719726562,63.672664642333984,175.05413818359375,198.6129150390625,1.1345799482372745,0.448142089134674,0.3637312736677792
51,1,0,0,1,0,0,0,77.29930114746094,72.09614562988281,164.49810791015625,195.04263305664065,1.185683139669709,0.4699099711814279,0.4382794826385449
36,0,1,1,0,0,0,0,74.8132095336914,60.0334587097168,172.30258178710938,191.2224884033203,1.109806286243509,0.4341966832866603,0.3484187995737167
15,0,1,1,0,0,0,0,82.35303497314453,69.17940521240234,169.6932373046875,197.5538024902344,1.1641819416499355,0.4853053444037847,0.4076733186967809
40,1,0,1,0,0,0,0,82.39178466796875,69.18193054199219,161.18026733398438,197.28697204589844,1.2240144237823898,0.5111778633375966,0.429220844997354
38,1,0,1,0,0,0,0,86.88667297363281,74.45746612548828,175.12648010253906,201.80923461914065,1.1523627637635294,0.4961366945921566,0.4251639505452994
26,1,0,0,1,0,0,0,74.21978759765625,65.18753051757812,153.96388244628906,196.6664276123047,1.277354302109864,0.4820597299730222,0.423394951347236
32,0,1,1,0,0,0,0,83.23396301269531,68.2068862915039,182.39334106445312,193.9577484130859,1.0634036707762604,0.4563432114732882,0.3739549146555813
10,1,0,1,0,0,0,0,68.56979370117188,59.08915710449219,147.50221252441406,170.28399658203125,1.154450456489569,0.4648729841243733,0.4005984459027145
19,0,1,0,1,0,0,0,73.32534790039062,59.0446662902832,158.50892639160156,186.7693328857422,1.1782890537301498,0.4625944391247589,0.3725005754212945
12,0,1,1,0,0,0,0,79.45086669921875,69.66184997558594,177.92784118652344,189.26031494140625,1.063691402533249,0.4465342026823652,0.391517423642311
4,0,1,0,0,1,0,0,75.33454895019531,58.39812850952149,173.09829711914062,184.4804229736328,1.0657552734135685,0.4352125364834976,0.3373697458694643
30,0,1,1,0,0,0,0,80.01146697998047,64.4856948852539,179.6514892578125,192.1146240234375,1.0693739574167378,0.4453704631702685,0.3589488467457812
15,0,1,1,0,0,0,0,86.4627456665039,75.62652587890625,175.49021911621094,194.34194946289065,1.1074232537951072,0.4926926759903788,0.430944392569399
25,0,1,0,0,0,1,0,78.37629699707031,62.920047760009766,160.57965087890625,191.43753051757812,1.192165566868382,0.4880836181178036,0.3918307669472891
29,0,1,0,1,0,0,0,67.29197692871094,54.20743560791016,139.1361541748047,197.1931304931641,1.4172673642065678,0.4836412025889992,0.3895999277068293
25,0,1,0,0,0,1,0,80.76200103759766,68.65453338623047,170.8607635498047,199.0528106689453,1.1650001236879808,0.4726772803754684,0.4018156770452343
2,0,1,0,0,0,0,1,89.68722534179688,77.89095306396484,194.7069396972656,186.4500274658203,0.957593128194181,0.4606267526018561,0.4000419973991236
42,0,1,0,1,0,0,0,88.22464752197266,77.78324127197266,185.76565551757812,202.291015625,1.0889581018696868,0.4749244271023196,0.4187170177138173
26,0,1,0,0,0,1,0,82.48699951171875,73.96028900146484,174.0389862060547,202.4872131347656,1.163458932672875,0.4739570214116145,0.4249639153488233
26,1,0,1,0,0,0,0,85.18098449707031,72.84738159179688,168.5218505859375,210.24334716796875,1.2475732163928228,0.5054595840296234,0.4322726182896291
53,0,1,1,0,0,0,0,80.63483428955078,70.11216735839844,175.60525512695312,191.8895721435547,1.092732515350004,0.4591823532345666,0.3992600751481561
20,1,0,1,0,0,0,0,85.650146484375,73.8662109375,185.811767578125,199.09768676757812,1.0715020332814338,0.4609511421194742,0.3975324700920397
46,1,0,1,0,0,0,0,82.16481018066406,65.13153076171875,173.20216369628906,202.1152801513672,1.1669327671089458,0.4743867422161105,0.3760434013741724
56,1,0,1,0,0,0,0,73.83824157714844,58.66312789916992,160.5036163330078,190.74615478515625,1.1884227853745188,0.4600409838987752,0.3654941193191406
55,0,1,0,0,0,1,0,85.58172607421875,73.16558074951172,169.29872131347656,198.9882049560547,1.175367441716258,0.5055072206703445,0.4321685372569177
36,0,1,0,1,0,0,0,66.3780517578125,46.35587692260742,150.98684692382812,183.8621368408203,1.217736117991639,0.4396280411849371,0.3070193057676981
2,1,0,0,0,1,0,0,82.43722534179688,65.06027221679688,192.1129913330078,191.2980499267578,0.9957580099055487,0.4291080200760632,0.3386562864143929
39,0,1,1,0,0,0,0,85.46623992919922,72.2627182006836,164.1546630859375,196.0857391357422,1.194518239381895,0.520644606266569,0.4402111815906986
8,1,0,0,0,1,0,0,84.95608520507812,73.2199478149414,185.5936737060547,194.51693725585935,1.048079567431471,0.4577531308509605,0.3945174765542276
92,0,1,1,0,0,0,0,67.66612243652344,51.30787658691406,159.85906982421875,187.40023803710935,1.172284051465925,0.4232861013824814,0.3209569318984044
35,1,0,0,0,0,1,0,79.24454498291016,65.87213134765625,178.9034881591797,195.91651916503903,1.095096139158125,0.4429457793042144,0.3681992566240318
14,1,0,0,0,0,1,0,74.5306625366211,59.085201263427734,163.35162353515625,188.8833465576172,1.1562991690558009,0.4562590865255816,0.3617056260889352
1,1,0,0,0,0,1,0,78.55937194824219,54.61249542236328,187.563232421875,192.3780059814453,1.0256701353319648,0.4188420669331567,0.2911684487262759
29,0,1,0,1,0,0,0,72.9743881225586,62.81232452392578,155.99876403808594,197.8677215576172,1.2683928797622348,0.4677882454552168,0.402646296021875
21,0,1,0,0,1,0,0,69.45561218261719,57.68791580200195,161.2775115966797,187.20928955078125,1.1607897945434038,0.4306590019587524,0.3576934888868263
32,1,0,0,0,0,0,1,79.46669006347656,61.03671646118164,175.80679321289062,192.97650146484375,1.0976623709367233,0.4520114872196523,0.3471806484023068
27,1,0,0,0,0,1,0,85.05162811279297,75.41842651367188,167.73086547851562,205.3121337890625,1.2240569629407927,0.5070720160547141,0.4496395239988319
36,0,1,1,0,0,0,0,76.47189331054688,66.79914093017578,159.86058044433594,198.37159729003903,1.24090377214108,0.4783661681822472,0.4178587413138757
45,1,0,1,0,0,0,0,76.06573486328125,68.32434844970703,155.5191650390625,202.83352661132812,1.3042349253893013,0.4891084313896326,0.4393307309266075
54,1,0,0,1,0,0,0,87.98111724853516,71.8989028930664,199.51583862304688,209.5524139404297,1.05030465444072,0.440973096951773,0.3603668931212415
23,0,1,1,0,0,0,0,80.33946990966797,65.25377655029297,181.99411010742188,194.643798828125,1.0695060335372208,0.4414399447446275,0.3585488371671862
85,0,1,1,0,0,0,0,73.8288345336914,60.80302429199219,150.27908325195312,183.6763610839844,1.2222350383655087,0.4912781801437552,0.4046007133943702
70,1,0,1,0,0,0,0,73.36927795410156,57.13016891479492,173.50457763671875,181.5855712890625,1.046575103449222,0.4228665257911583,0.3292718249452369
1,1,0,0,0,0,1,0,84.11568450927734,65.3188705444336,190.55613708496097,195.04263305664065,1.0235442218776682,0.4414220701366007,0.3427801987574436
50,1,0,1,0,0,0,0,72.49141693115234,60.83241653442383,156.55880737304688,196.26039123535156,1.2535889518352303,0.4630299511570784,0.388559529515787
34,1,0,0,1,0,0,0,77.56555938720703,64.95755767822266,169.0141143798828,191.6294860839844,1.1338075922657582,0.4589294785929393,0.3843321483330172
57,0,1,1,0,0,0,0,77.58403015136719,70.94468688964844,162.8247528076172,196.90594482421875,1.2093121065988637,0.4764879345036394,0.43571192749466
9,0,1,0,0,0,0,1,79.13115692138672,60.09419250488281,181.7008819580078,189.36781311035156,1.0421953436313844,0.4355023270590091,0.3307314299045117
24,1,0,0,1,0,0,0,79.10105895996094,66.95411682128906,163.15484619140625,192.9967041015625,1.1829051272871605,0.4848220007339713,0.4103716094509468
23,0,1,1,0,0,0,0,82.86064910888672,71.3422622680664,171.1409912109375,193.42547607421875,1.130211264441111,0.4841659997560605,0.4168625047878475
22,1,0,1,0,0,0,0,72.95636749267578,59.822471618652344,159.5273895263672,201.9362640380859,1.2658407100976805,0.4573281598180814,0.3749981228694568
38,0,1,1,0,0,0,0,82.63458251953125,73.58612060546875,168.14752197265625,200.1896820068359,1.1905598111602875,0.4914409772447856,0.4376283381531792
5,1,0,0,0,0,1,0,78.48675537109375,64.90833282470703,177.458984375,190.06199645996097,1.0710192956944278,0.4422811031378289,0.3657652671309391
